State_FIPS,County_FIPS,State,County,Poverty_Est_All_Ages,Poverty_Per_All_Ages,Poverty_Est_Age_0-17,Poverty_Per_Age_ 0-17,Poverty_Est_Age_5-17,Poverty_Per_Age_5-17,Med_HH_Inc
48,387,TX,Red River County,"2,465",20.1,760,30.6,535,29.2,"34,340"
48,389,TX,Reeves County,"2,785",24.8,879,27.3,593,25.3,"39,006"
48,391,TX,Refugio County,"1,211",16.9,435,26,295,24,"43,654"
48,393,TX,Roberts County,67,7.3,23,10.3,17,9.2,"69,424"
48,395,TX,Robertson County,"3,096",19,"1,170",29.3,833,28.9,"43,194"
48,397,TX,Rockwall County,"5,944",6.8,"2,161",8.9,"1,515",8.1,"84,692"
48,399,TX,Runnels County,"1,846",18.1,665,26.8,464,24.2,"38,607"
48,401,TX,Rusk County,"8,053",16.6,"2,861",23.1,"1,906",21.6,"46,427"
48,403,TX,Sabine County,"1,951",19,578,30.3,404,27.6,"35,701"
48,405,TX,San Augustine County,"1,995",23.9,650,37.7,455,37.5,"32,826"
48,407,TX,San Jacinto County,"5,009",18.6,"1,762",29.5,"1,220",27.2,"43,087"
48,409,TX,San Patricio County,"10,452",15.8,"4,247",23.6,"2,918",22,"51,958"
48,411,TX,San Saba County,"1,058",20.3,369,32.9,254,32.1,"38,000"
48,413,TX,Schleicher County,427,13.6,174,19.2,119,16.4,"50,361"
48,415,TX,Scurry County,"2,218",14.1,794,18.3,556,18.2,"56,444"
48,417,TX,Shackelford County,434,13.1,149,19.3,104,18.1,"55,130"
48,419,TX,Shelby County,"5,546",22,"2,106",31.8,"1,513",31.5,"35,772"
48,421,TX,Sherman County,407,13.4,145,17.1,97,15.3,"49,309"
48,423,TX,Smith County,"38,908",18.1,"13,887",25.9,"8,753",22.7,"45,363"
48,425,TX,Somervell County,"1,030",12.1,399,19.9,265,17.3,"51,733"
48,427,TX,Starr County,"21,981",35.4,"9,194",44.4,"6,226",43.9,"26,699"
48,429,TX,Stephens County,"1,807",20.8,671,32.3,452,29,"44,110"
48,431,TX,Sterling County,154,11.8,65,18.3,46,16.3,"59,854"
48,433,TX,Stonewall County,212,15.5,67,21.7,46,19.7,"42,780"
48,435,TX,Sutton County,522,13.2,200,19.9,140,20.2,"60,435"
48,437,TX,Swisher County,"1,449",20.9,552,28.9,377,27,"37,527"
48,439,TX,Tarrant County,"291,534",15.2,"113,228",21.7,"77,536",20.4,"58,127"
48,441,TX,Taylor County,"20,789",15.9,"7,115",21.7,"4,825",21.1,"45,559"
48,443,TX,Terrell County,168,18.1,46,24.9,31,24,"39,503"
48,445,TX,Terry County,"2,469",21.2,989,29,686,28.7,"38,752"
48,447,TX,Throckmorton County,228,14.2,73,21.3,50,18.8,"43,618"
48,449,TX,Titus County,"6,564",20.6,"2,786",29.7,"1,887",27.8,"40,680"
48,451,TX,Tom Green County,"17,398",15.6,"5,769",21.3,"4,017",20.9,"45,261"
48,453,TX,Travis County,"188,959",16.7,"60,561",23.1,"39,399",21.5,"61,779"
48,455,TX,Trinity County,"2,800",19.9,862,31.3,596,28.7,"36,645"
48,457,TX,Tyler County,"3,737",19.3,"1,068",26.3,746,25.4,"40,442"
48,459,TX,Upshur County,"5,816",14.6,"2,233",23.5,"1,543",22.1,"46,346"
48,461,TX,Upton County,483,14.3,184,18.9,126,18.3,"55,918"
48,463,TX,Uvalde County,"5,859",22.1,"2,551",34.2,"1,780",32.9,"37,933"
48,465,TX,Val Verde County,"10,453",22.2,"4,375",31.4,"2,979",30,"41,437"
48,467,TX,Van Zandt County,"8,294",15.9,"2,788",22.9,"1,974",21.4,"43,377"
48,469,TX,Victoria County,"14,135",15.8,"5,596",24.3,"3,749",22.8,"51,003"
48,471,TX,Walker County,"13,767",26.3,"2,946",27.9,"2,003",26.4,"39,984"
48,473,TX,Waller County,"6,874",16.1,"2,557",23,"1,808",22.1,"50,589"
48,475,TX,Ward County,"1,604",14,612,19.1,424,18.6,"53,244"
48,477,TX,Washington County,"4,894",15,"1,589",21.7,"1,127",21.4,"55,139"
48,479,TX,Webb County,"85,109",32.3,"38,003",42.3,"25,171",39.8,"37,935"
48,481,TX,Wharton County,"6,849",16.8,"2,577",24.4,"1,771",22.6,"44,110"
48,483,TX,Wheeler County,682,12,259,17.3,176,16,"52,548"
48,485,TX,Wichita County,"23,210",19.3,"8,644",29.1,"5,368",25.7,"43,379"
48,487,TX,Wilbarger County,"2,000",15.8,716,23.9,484,23.4,"39,377"
48,489,TX,Willacy County,"7,209",38.8,"2,521",45.9,"1,772",43.6,"29,782"
48,491,TX,Williamson County,"37,898",7.8,"13,119",10,"8,597",8.8,"73,098"
48,493,TX,Wilson County,"5,029",11,"1,717",15.1,"1,201",13.8,"62,752"
48,495,TX,Winkler County,"1,041",13.5,410,17.4,282,16.3,"55,493"
48,497,TX,Wise County,"6,044",10,"2,334",15.3,"1,652",14.7,"59,904"
48,499,TX,Wood County,"6,348",15.4,"2,069",25.1,"1,441",23.4,"42,753"
48,501,TX,Yoakum County,935,11.4,393,14.8,274,14.6,"60,738"
48,503,TX,Young County,"2,962",16.4,"1,061",24.3,707,22.6,"41,872"
48,505,TX,Zapata County,"4,654",32.6,"2,131",44.8,"1,397",42.1,"33,291"
48,507,TX,Zavala County,"3,672",31,"1,528",41,"1,068",40.3,"26,336"
49,0,UT,Utah,"341,587",11.8,"120,155",13.4,"81,347",12.7,"60,943"
49,1,UT,Beaver County,628,9.8,269,13,184,12,"50,818"
49,3,UT,Box Elder County,"5,947",11.6,"2,514",15.1,"1,668",13.6,"56,313"
49,5,UT,Cache County,"16,303",14.2,"4,681",12.8,"3,157",12.3,"51,735"
49,7,UT,Carbon County,"3,178",15.7,"1,040",19,699,18.1,"47,340"
49,9,UT,Daggett County,88,8.3,28,10.9,20,10,"53,006"
49,11,UT,Davis County,"23,606",7.2,"9,070",8.3,"6,492",8.1,"70,797"
49,13,UT,Duchesne County,"2,328",11.6,842,12.2,563,11.8,"61,976"
49,15,UT,Emery County,"1,360",12.9,563,17.2,373,15.1,"49,709"
49,17,UT,Garfield County,589,12.2,219,18,152,16.7,"45,666"
49,19,UT,Grand County,"1,401",15,456,21.8,307,21.3,"43,344"
49,21,UT,Iron County,"10,278",22.1,"3,504",25.6,"2,140",22.1,"43,615"
49,23,UT,Juab County,"1,184",11.4,555,15.3,394,14.6,"55,204"
49,25,UT,Kane County,823,11.8,275,16.7,196,15.9,"48,456"
49,27,UT,Millard County,"1,609",12.9,718,18.3,499,17.3,"52,623"
49,29,UT,Morgan County,488,4.6,179,4.8,127,4.5,"82,597"
49,31,UT,Piute County,271,18.7,118,34.1,82,28,"37,730"
49,33,UT,Rich County,237,10.3,96,14.1,68,13.1,"56,772"
49,35,UT,Salt Lake County,"128,385",11.9,"45,911",15.1,"31,368",14.4,"62,536"
49,37,UT,San Juan County,"4,366",29.2,"1,497",30.5,988,26.9,"40,590"
49,39,UT,Sanpete County,"4,459",17.1,"1,514",19.8,"1,075",18.9,"44,644"
49,41,UT,Sevier County,"2,475",12.1,"1,053",17,688,14.6,"48,622"
49,43,UT,Summit County,"2,656",6.8,808,7.9,570,7.3,"92,560"
49,45,UT,Tooele County,"4,956",8.1,"2,209",10.5,"1,532",9.7,"64,193"
49,47,UT,Uintah County,"3,512",9.6,"1,389",11.3,958,10.9,"65,489"
49,49,UT,Utah County,"69,472",12.6,"21,222",11,"13,761",10,"60,957"
49,51,UT,Wasatch County,"1,950",7.1,889,9.8,624,9.1,"65,207"
49,53,UT,Washington County,"19,330",12.9,"7,644",18.1,"5,383",17.3,"50,169"
49,55,UT,Wayne County,383,14.1,170,22.9,124,21.6,"42,366"
49,57,UT,Weber County,"29,322",12.3,"10,722",15.4,"7,155",14.3,"59,293"
50,0,VT,Vermont,"72,294",12,"18,374",15.4,"12,473",14.1,"54,153"
50,1,VT,Addison County,"3,260",9.5,829,12.5,538,10.7,"59,089"
50,3,VT,Bennington County,"5,035",14.4,"1,331",19.2,918,17.6,"44,674"
50,5,VT,Caledonia County,"4,139",13.9,"1,170",19,813,17.5,"45,029"
50,7,VT,Chittenden County,"16,626",11,"3,325",11.2,"2,221",10.2,"61,908"
50,9,VT,Essex County,"1,196",19.6,278,26.1,180,22.5,"35,570"
50,11,VT,Franklin County,"4,362",9.1,"1,523",13.8,"1,029",12.8,"59,184"
50,13,VT,Grand Isle County,635,9.1,185,14.2,130,13.3,"60,081"
50,15,VT,Lamoille County,"3,075",12.6,833,16,586,15.1,"49,142"
50,17,VT,Orange County,"3,598",12.8,996,18,677,16.2,"53,025"
50,19,VT,Orleans County,"4,238",16.2,"1,214",22.7,850,21.3,"42,089"
50,21,VT,Rutland County,"7,774",13.5,"2,041",19.1,"1,444",18.2,"44,888"
50,23,VT,Washington County,"6,224",11,"1,561",13.8,"1,021",12.2,"58,673"
50,25,VT,Windham County,"5,478",12.9,"1,394",17.6,948,16,"49,616"
50,27,VT,Windsor County,"6,654",12.1,"1,693",16.4,"1,118",14.5,"51,513"
51,0,VA,Virginia,"955,541",11.8,"292,525",15.9,"199,966",15,"64,923"
51,1,VA,Accomack County,"6,319",19.4,"2,102",30.9,"1,489",30.8,"38,390"
51,3,VA,Albemarle County,"8,982",9.1,"2,238",10.3,"1,594",10,"67,083"
51,5,VA,Alleghany County,"2,450",15.8,646,21.9,434,19.2,"45,454"
51,7,VA,Amelia County,"1,636",12.9,505,18.9,359,18.1,"51,738"
51,9,VA,Amherst County,"4,179",13.7,"1,282",20.5,842,18.1,"43,998"
51,11,VA,Appomattox County,"2,290",15.1,721,21.9,501,21.2,"44,397"
51,13,VA,Arlington County,"19,117",8.5,"4,256",11,"2,691",11,"107,143"
51,15,VA,Augusta County,"6,977",9.8,"1,971",13.8,"1,381",12.4,"57,808"
51,17,VA,Bath County,519,11.5,112,15.6,79,14.6,"43,852"
51,19,VA,Bedford County,"7,166",9.4,"2,105",13.6,"1,414",11.7,"55,507"
51,21,VA,Bland County,834,14.1,189,17.4,128,15.5,"42,624"
51,23,VA,Botetourt County,"2,544",7.8,692,10.6,490,9.3,"63,646"
51,25,VA,Brunswick County,"3,205",21.9,905,31.5,608,27.8,"37,344"
51,27,VA,Buchanan County,"5,095",23.2,"1,217",31.3,865,30.1,"32,083"
51,29,VA,Buckingham County,"3,376",22.8,846,27.1,582,26.4,"38,731"
51,31,VA,Campbell County,"7,883",14.5,"2,116",19.4,"1,470",17.6,"46,663"
51,33,VA,Caroline County,"3,206",11,"1,190",17.3,819,16.8,"56,099"
51,35,VA,Carroll County,"4,998",17,"1,400",25,934,21.8,"38,474"
51,36,VA,Charles City County,919,13.1,209,19.1,145,16.7,"49,768"
51,37,VA,Charlotte County,"2,496",20.7,787,30.4,561,29.3,"36,339"
51,41,VA,Chesterfield County,"27,051",8.3,"8,929",11.2,"6,253",10.3,"72,972"
51,43,VA,Clarke County,"1,162",8.2,320,10.6,210,9.3,"70,281"
51,45,VA,Craig County,644,12.4,208,21,147,19.4,"46,551"
51,47,VA,Culpeper County,"5,219",11,"1,858",15.3,"1,335",14.8,"62,394"
51,49,VA,Cumberland County,"1,861",19,599,29.3,408,27.1,"41,409"
51,51,VA,Dickenson County,"3,165",21.3,845,27.1,578,24.8,"32,103"
51,53,VA,Dinwiddie County,"3,316",12.1,987,17.7,702,16.2,"52,288"
51,57,VA,Essex County,"1,590",14.5,530,24.6,384,25.4,"48,277"
51,59,VA,Fairfax County,"75,137",6.7,"23,301",8.7,"16,178",8.4,"110,507"
51,61,VA,Fauquier County,"4,980",7.4,"1,520",9.4,"1,030",8.4,"89,106"
51,63,VA,Floyd County,"2,178",14.1,628,20,433,18.4,"43,355"
51,65,VA,Fluvanna County,"1,946",7.9,584,10.7,400,9.7,"64,258"
51,67,VA,Franklin County,"8,927",16.3,"2,614",23.9,"1,771",21.5,"47,419"
51,69,VA,Frederick County,"6,233",7.7,"2,201",11.5,"1,526",10.7,"65,485"
51,71,VA,Giles County,"2,254",13.5,625,18.2,431,16.8,"45,979"
51,73,VA,Gloucester County,"3,539",9.7,"1,139",15.2,789,14.2,"58,900"
51,75,VA,Goochland County,"1,567",7.5,426,10.4,298,9.3,"86,610"
51,77,VA,Grayson County,"2,969",19.9,775,29,513,26.3,"31,893"
51,79,VA,Greene County,"1,816",9.6,630,13.8,459,13.7,"61,762"
51,81,VA,Greensville County,"2,165",25.1,541,27.2,380,27.5,"36,459"
51,83,VA,Halifax County,"6,180",18,"1,827",25.3,"1,305",23.9,"39,079"
51,85,VA,Hanover County,"6,140",6.1,"1,806",7.9,"1,183",6.5,"81,940"
51,87,VA,Henrico County,"34,985",11,"12,876",17.2,"8,134",15,"62,446"
51,89,VA,Henry County,"10,553",20.5,"3,193",31.3,"2,378",31.4,"34,842"
51,91,VA,Highland County,328,14.6,64,21.8,45,20.3,"38,636"
51,93,VA,Isle of Wight County,"3,633",10.2,"1,032",13.7,713,12.2,"64,350"
51,95,VA,James City County,"5,680",7.9,"1,729",11.5,"1,193",10.4,"75,926"
51,97,VA,King and Queen County,"1,060",14.8,304,22.9,212,20.3,"46,331"
51,99,VA,King George County,"1,878",7.5,690,10.5,470,9.7,"76,206"
51,101,VA,King William County,"1,409",8.8,503,13.4,354,12.8,"64,305"
51,103,VA,Lancaster County,"1,491",13.7,430,26.4,313,26,"45,827"
51,105,VA,Lee County,"6,161",26.6,"1,518",31.9,"1,038",29.8,"31,429"
51,107,VA,Loudoun County,"14,077",3.9,"4,626",4.4,"3,257",4.2,"122,641"
51,109,VA,Louisa County,"3,920",11.5,"1,226",17.3,854,16.6,"60,121"
51,111,VA,Lunenburg County,"2,565",22.4,657,28.7,451,25.9,"37,548"
51,113,VA,Madison County,"1,598",12.3,500,18.3,347,16.8,"52,513"
51,115,VA,Mathews County,927,10.6,265,18,191,16.7,"58,268"
51,117,VA,Mecklenburg County,"6,384",21.1,"1,804",30.6,"1,324",30,"38,500"
51,119,VA,Middlesex County,"1,489",14.4,427,26,297,24.6,"48,921"
51,121,VA,Montgomery County,"21,796",24.8,"2,449",16,"1,623",15,"43,484"
51,125,VA,Nelson County,"1,975",13.4,590,21.5,415,20,"48,076"
51,127,VA,New Kent County,"1,201",6.2,394,9.7,277,9,"72,406"
51,131,VA,Northampton County,"2,555",21.5,801,33.4,553,32.7,"36,822"
51,133,VA,Northumberland County,"1,750",14.3,581,30.4,411,28.4,"51,422"
51,135,VA,Nottoway County,"3,334",24.3,969,30.9,673,30.7,"37,996"
51,137,VA,Orange County,"3,672",10.7,"1,195",15.7,808,14.5,"59,282"
51,139,VA,Page County,"3,991",16.9,"1,138",23.8,786,21.8,"44,851"
51,141,VA,Patrick County,"3,934",21.9,"1,037",31.8,723,28.5,"34,885"
51,143,VA,Pittsylvania County,"8,923",14.6,"2,454",20.1,"1,730",18.1,"44,207"
51,145,VA,Powhatan County,"1,855",7.1,480,9.1,332,8,"75,539"
51,147,VA,Prince Edward County,"4,822",25.5,"1,122",30.1,793,28.6,"37,543"
51,149,VA,Prince George County,"3,424",10.5,"1,019",13,708,12.1,"61,792"
51,153,VA,Prince William County,"31,917",7.2,"12,872",10.4,"8,711",9.9,"91,886"
51,155,VA,Pulaski County,"4,875",14.7,"1,375",22.1,905,19.9,"46,186"
51,157,VA,Rappahannock County,684,9.3,212,16.6,153,15.3,"62,800"
51,159,VA,Richmond County,"1,439",19.7,356,23.9,249,22,"42,204"
51,161,VA,Roanoke County,"7,498",8.2,"2,023",10.5,"1,416",9.6,"61,935"
51,163,VA,Rockbridge County,"2,884",13,708,18.5,490,16.5,"48,497"
51,165,VA,Rockingham County,"8,906",11.7,"2,822",16.3,"1,945",14.9,"55,798"
51,167,VA,Russell County,"4,962",17.9,"1,338",24.6,914,23,"37,378"
51,169,VA,Scott County,"4,495",20.8,"1,082",26.1,738,23.9,"36,290"
51,171,VA,Shenandoah County,"5,114",12,"1,604",17.6,"1,137",17,"45,430"
51,173,VA,Smyth County,"6,088",19.7,"1,673",26.9,"1,145",24.5,"37,831"
51,175,VA,Southampton County,"2,507",15.3,761,22.4,531,20.5,"46,521"
51,177,VA,Spotsylvania County,"11,742",9.2,"4,178",12.8,"2,850",11.5,"75,714"
51,179,VA,Stafford County,"7,952",5.9,"2,810",7.6,"2,013",7.1,"92,647"
51,181,VA,Surry County,878,12.9,247,20.1,177,19.1,"48,707"
51,183,VA,Sussex County,"2,185",23.9,566,30.5,388,29.3,"37,748"
51,185,VA,Tazewell County,"8,003",19.2,"2,072",24.7,"1,376",22.1,"38,292"
51,187,VA,Warren County,"4,289",11.3,"1,366",15.8,957,15,"60,714"
51,191,VA,Washington County,"7,734",14.5,"2,129",20.7,"1,378",18.1,"43,353"
51,193,VA,Westmoreland County,"2,603",15,876,27.5,611,27.2,"48,232"
51,195,VA,Wise County,"8,134",21.9,"2,276",28.9,"1,572",27.7,"38,528"
51,197,VA,Wythe County,"4,493",15.6,"1,245",21.6,889,20.8,"41,132"
51,199,VA,York County,"3,617",5.5,"1,105",7,738,6,"81,169"
51,510,VA,Alexandria city,"14,266",9.6,"4,096",15.8,"2,719",18.4,"86,419"
51,520,VA,Bristol city,"3,696",21.8,"1,172",34.9,803,31.1,"34,099"
51,530,VA,Buena Vista city,"1,056",17.2,358,25.2,251,24.8,"38,331"
51,540,VA,Charlottesville city,"11,276",25.9,"1,710",24.4,"1,127",25.7,"45,890"
51,550,VA,Chesapeake city,"22,416",9.8,"7,915",14,"5,361",12.8,"66,625"
51,570,VA,Colonial Heights city,"2,015",11.5,750,18.7,542,19.7,"52,355"
51,580,VA,Covington city,936,16.4,339,26.5,227,26.3,"36,503"
51,590,VA,Danville city,"9,627",23.6,"3,412",36.6,"2,342",36.7,"33,646"
51,595,VA,Emporia city,"1,364",26.1,535,41.8,392,37.5,"33,160"
51,600,VA,Fairfax city,"1,866",7.8,450,7.9,322,9.2,"94,067"
51,610,VA,Falls Church city,438,3.2,119,3.3,76,2.9,"125,635"
51,620,VA,Franklin city,"1,888",22.5,771,34.7,535,36.3,"38,583"
51,630,VA,Fredericksburg city,"4,291",16.8,"1,312",23.4,905,25.3,"51,195"
51,640,VA,Galax city,"1,526",22.7,575,34.8,400,35.1,"33,182"
51,650,VA,Hampton city,"20,149",15.2,"6,323",21.6,"4,458",21.5,"47,615"
51,660,VA,Harrisonburg city,"12,785",28.3,"1,962",23.6,"1,307",23.5,"38,541"
51,670,VA,Hopewell city,"4,268",19.5,"1,723",31.3,"1,184",30.7,"40,122"
51,678,VA,Lexington city,"1,112",24.1,148,16.5,92,14.8,"40,829"
51,680,VA,Lynchburg city,"17,175",25,"4,884",31.7,"3,174",30.8,"40,065"
51,683,VA,Manassas city,"4,104",9.8,"1,807",16.4,"1,246",16.6,"72,510"
51,685,VA,Manassas Park city,"1,350",8.9,544,14.7,381,13,"73,065"
51,690,VA,Martinsville city,"3,187",23.8,"1,118",35.4,777,36.3,"29,971"
51,700,VA,Newport News city,"29,082",16.7,"10,904",25.8,"7,535",26.1,"48,440"
51,710,VA,Norfolk city,"49,728",23.4,"15,559",31.7,"10,614",33.1,"42,567"
51,720,VA,Norton city,856,21.6,296,32.9,206,30.7,"31,620"
51,730,VA,Petersburg city,"8,256",25.8,"2,622",37.5,"1,823",42.4,"32,749"
51,735,VA,Poquoson city,707,5.9,181,6.9,123,5.7,"84,213"
51,740,VA,Portsmouth city,"17,017",18.3,"6,214",28.3,"4,300",29.3,"43,045"
51,750,VA,Radford city,"4,678",32.4,474,20.6,323,19.8,"34,267"
51,760,VA,Richmond city,"51,415",25,"15,362",38.9,"10,498",40.7,"42,074"
51,770,VA,Roanoke city,"19,938",20.4,"7,109",33,"4,550",31.6,"40,735"
51,775,VA,Salem city,"2,393",10.2,691,13.9,492,13.5,"54,195"
51,790,VA,Staunton city,"3,791",16.5,"1,131",25.6,753,25,"42,552"
51,800,VA,Suffolk city,"11,668",13.6,"4,314",20.2,"2,881",18.3,"60,735"
51,810,VA,Virginia Beach city,"37,886",8.6,"12,569",12.4,"8,407",11.7,"67,676"
51,820,VA,Waynesboro city,"3,092",14.6,"1,247",24.9,883,25.7,"44,843"
51,830,VA,Williamsburg city,"2,071",20.1,373,24.4,250,23.8,"46,954"
51,840,VA,Winchester city,"3,574",13.4,"1,310",21.7,922,21.9,"44,537"
53,0,WA,Washington,"913,463",13.2,"275,662",17.5,"180,464",16,"61,358"
53,1,WA,Adams County,"3,598",19,"1,816",27.1,"1,152",24.7,"47,423"
53,3,WA,Asotin County,"3,573",16.3,"1,104",24.2,723,21.5,"44,055"
53,5,WA,Benton County,"26,893",14.6,"10,421",21.3,"6,754",19,"58,750"
53,7,WA,Chelan County,"10,298",14,"3,588",20.2,"2,436",19.2,"49,174"
53,9,WA,Clallam County,"11,518",16.2,"3,267",26.2,"2,025",22.3,"47,185"
53,11,WA,Clark County,"44,213",9.9,"15,179",13.6,"10,647",12.8,"61,747"
53,13,WA,Columbia County,607,15.5,190,25.7,130,22,"45,465"
53,15,WA,Cowlitz County,"20,701",20.6,"6,118",26.8,"3,909",23.1,"44,235"
53,17,WA,Douglas County,"6,120",15.5,"2,507",24.4,"1,712",22.7,"51,151"
53,19,WA,Ferry County,"1,700",22.4,403,29.1,264,25.9,"39,992"
53,21,WA,Franklin County,"14,661",17.3,"7,214",24.9,"4,533",22.4,"55,006"
53,23,WA,Garfield County,310,14.2,91,20.7,60,17.4,"46,404"
53,25,WA,Grant County,"14,508",15.8,"5,766",20.9,"3,918",20,"50,388"
53,27,WA,Grays Harbor County,"13,322",19.6,"4,146",28.6,"2,760",26.3,"43,205"
53,29,WA,Island County,"7,964",10.3,"2,267",15.4,"1,514",14.7,"59,358"
53,31,WA,Jefferson County,"4,183",14.1,972,24.5,643,21.8,"50,964"
53,33,WA,King County,"230,750",11.3,"58,351",13.6,"38,527",12.8,"75,738"
53,35,WA,Kitsap County,"27,550",11.2,"7,473",14.4,"4,593",12.2,"61,898"
53,37,WA,Kittitas County,"7,459",18.6,"1,410",18.7,953,17.6,"48,127"
53,39,WA,Klickitat County,"3,029",14.6,935,22.6,641,20.9,"49,348"
53,41,WA,Lewis County,"12,695",17.1,"3,912",24.5,"2,600",22.3,"44,243"
53,43,WA,Lincoln County,"1,274",12.5,392,17.7,269,15.7,"49,955"
53,45,WA,Mason County,"9,040",15.6,"2,660",23.6,"1,805",22.4,"52,313"
53,47,WA,Okanogan County,"9,427",23.2,"2,969",31.5,"1,992",29.5,"37,782"
53,49,WA,Pacific County,"3,606",17.8,965,28.8,674,28,"40,189"
53,51,WA,Pend Oreille County,"2,868",22.3,842,33.1,588,30.2,"42,579"
53,53,WA,Pierce County,"106,432",13.1,"34,165",17.5,"22,439",16.2,"60,397"
53,55,WA,San Juan County,"2,018",12.7,437,19.6,290,16.7,"54,721"
53,57,WA,Skagit County,"18,627",15.7,"6,124",23.2,"3,765",19.8,"51,395"
53,59,WA,Skamania County,"1,421",12.6,467,20.1,316,17.5,"52,673"
53,61,WA,Snohomish County,"73,930",9.9,"22,598",13.1,"14,401",11.5,"71,890"
53,63,WA,Spokane County,"76,910",16.3,"21,892",20.5,"13,976",18.2,"50,083"
53,65,WA,Stevens County,"8,368",19.3,"2,668",28.2,"1,773",24.5,"43,823"
53,67,WA,Thurston County,"31,197",11.9,"9,031",15.6,"5,706",13.7,"61,653"
53,69,WA,Wahkiakum County,558,13.9,184,26.7,130,24.3,"51,022"
53,71,WA,Walla Walla County,"8,682",15.7,"2,654",20.8,"1,762",19.1,"49,819"
53,73,WA,Whatcom County,"31,842",15.7,"7,304",17.7,"4,888",16.4,"53,733"
53,75,WA,Whitman County,"11,567",28.4,"1,181",16.7,704,14.6,"41,837"
53,77,WA,Yakima County,"50,044",20.5,"22,000",30.3,"14,492",28,"44,342"
54,0,WV,West Virginia,"328,734",18.3,"91,659",25,"61,365",23.1,"41,030"
54,1,WV,Barbour County,"3,409",21.5,960,28.4,649,26.1,"35,615"
54,3,WV,Berkeley County,"14,356",13.2,"4,987",19.4,"3,519",18.6,"56,737"
54,5,WV,Boone County,"5,172",22.1,"1,458",28.4,955,25.1,"37,625"
54,7,WV,Braxton County,"3,124",22.2,876,30.6,604,29.5,"33,817"
54,9,WV,Brooke County,"3,416",15.1,911,22.5,593,18.8,"43,572"
54,11,WV,Cabell County,"20,377",21.9,"5,054",27,"3,415",26.4,"34,887"
54,13,WV,Calhoun County,"1,623",21.8,411,29.8,266,26.4,"32,162"
54,15,WV,Clay County,"2,214",25.1,709,35.9,482,34.5,"32,961"
54,17,WV,Doddridge County,"1,305",17.4,340,24.9,227,21.8,"41,838"
54,19,WV,Fayette County,"9,215",21.4,"2,827",31.4,"1,811",28.4,"36,739"
54,21,WV,Gilmer County,"1,851",28.9,325,28.2,221,27.5,"32,705"
54,23,WV,Grant County,"1,959",17,572,25.5,388,23.5,"41,039"
54,25,WV,Greenbrier County,"7,308",21.1,"1,890",28.5,"1,291",27.3,"36,996"
54,27,WV,Hampshire County,"4,855",21.2,"1,317",29.5,870,25.7,"35,980"
54,29,WV,Hancock County,"3,841",12.9,"1,213",21,816,18.9,"48,178"
54,31,WV,Hardy County,"2,103",15.3,668,24.5,465,23.1,"41,010"
54,33,WV,Harrison County,"9,412",13.9,"2,644",18.5,"1,730",16.8,"42,121"
54,35,WV,Jackson County,"4,817",16.7,"1,521",24.7,"1,059",23,"41,121"
54,37,WV,Jefferson County,"5,526",10.2,"1,625",13.1,"1,106",11.9,"66,950"
54,39,WV,Kanawha County,"31,400",16.8,"9,744",25.8,"6,780",25,"43,936"
54,41,WV,Lewis County,"3,212",20,907,28.1,561,24.5,"40,568"
54,43,WV,Lincoln County,"5,215",24.4,"1,505",32,985,28.6,"34,295"
54,45,WV,Logan County,"6,972",20.2,"2,003",28.4,"1,347",26.9,"36,437"
54,47,WV,McDowell County,"6,981",34.9,"1,891",46.2,"1,164",41,"24,707"
54,49,WV,Marion County,"9,920",17.9,"2,535",23.3,"1,648",21.4,"43,729"
54,51,WV,Marshall County,"4,820",15.2,"1,299",20.7,912,19.8,"43,356"
54,53,WV,Mason County,"5,397",20.6,"1,554",28,"1,067",25.9,"35,799"
54,55,WV,Mercer County,"12,413",20.5,"3,889",31,"2,654",30.6,"35,046"
54,57,WV,Mineral County,"4,307",16.1,"1,179",22.2,789,20.4,"40,012"
54,59,WV,Mingo County,"7,163",28.1,"2,050",36.9,"1,321",33.8,"29,839"
54,61,WV,Monongalia County,"21,601",22.5,"2,772",17.3,"1,697",15.5,"43,835"
54,63,WV,Monroe County,"2,595",19.3,795,29,494,24.5,"36,351"
54,65,WV,Morgan County,"2,246",13,666,20.6,456,18.1,"44,446"
54,67,WV,Nicholas County,"5,001",19.6,"1,387",26.7,949,25.6,"36,375"
54,69,WV,Ohio County,"7,506",18.4,"2,075",25.9,"1,297",22.9,"40,195"
54,71,WV,Pendleton County,"1,197",16.7,329,25.8,224,23.8,"38,204"
54,73,WV,Pleasants County,"1,152",16.5,312,21.8,206,19,"44,801"
54,75,WV,Pocahontas County,"1,460",17.6,398,27.5,272,26.5,"34,341"
54,77,WV,Preston County,"5,501",17.6,"1,436",23,941,20.5,"41,420"
54,79,WV,Putnam County,"5,631",10,"1,664",13.2,"1,141",11.9,"59,472"
54,81,WV,Raleigh County,"13,163",17.7,"4,006",25,"2,670",23.8,"40,270"
54,83,WV,Randolph County,"5,609",20.8,"1,477",27.5,"1,015",26.6,"37,468"
54,85,WV,Ritchie County,"1,739",17.7,499,25.7,341,23.2,"46,383"
54,87,WV,Roane County,"3,336",23.1,932,30,631,27.6,"33,041"
54,89,WV,Summers County,"3,134",25.8,768,34.4,516,31.6,"32,456"
54,91,WV,Taylor County,"2,765",16.8,783,22.9,529,21,"40,305"
